date,adjusted_close_usd
2016-10-21,51.9202766418457
2016-10-24,51.949981689453125
2016-10-25,51.9202766418457
2016-10-26,51.712272644042969
2016-10-27,51.522109985351563
2016-10-28,51.272533416748047
2016-10-31,51.118007659912109
2016-11-01,50.918628692626953
2016-11-02,50.691795349121094
2016-11-03,50.703742980957031
2016-11-04,50.727634429931641
2016-11-07,51.437992095947266
2016-11-08,51.3245849609375
2016-11-09,50.966423034667969
2016-11-10,50.297855377197266
2016-11-11,49.826244354248047
2016-11-14,50.196342468261719
2016-11-15,50.858963012695313
2016-11-16,50.655986785888672
2016-11-17,50.518692016601563
2016-11-18,50.518692016601563
2016-11-21,50.924625396728509
2016-11-22,51.300682067871094
2016-11-23,51.10968017578125
2016-11-25,51.175331115722656
2016-11-28,51.169361114501953
2016-11-29,51.103687286376953
2016-11-30,51.1275749206543
2016-12-01,50.888320922851563
2016-12-02,51.194126129150391
2016-12-05,51.3260612487793
2016-12-06,51.583892822265625
2016-12-07,51.841690063476563
2016-12-08,51.835716247558594
2016-12-09,51.859687805175781
2016-12-12,51.7877311706543
2016-12-13,51.913654327392578
2016-12-14,51.523918151855469
2016-12-15,51.547874450683594
2016-12-16,51.595863342285149
2016-12-19,51.727760314941406
2016-12-20,51.799736022949219
2016-12-21,51.889644622802734
2016-12-22,52.001567840576172
2016-12-23,52.097816467285149
2016-12-27,52.049697875976563
2016-12-28,51.977481842041016
2016-12-29,52.049697875976563
2016-12-30,52.067752838134766
2017-01-03,52.284305572509766
2017-01-04,52.5670280456543
2017-01-05,52.488861083984375
2017-01-06,52.476821899414063
2017-01-09,52.464790344238281
2017-01-10,52.470844268798828
2017-01-11,52.500877380371094
2017-01-12,52.512912750244141
2017-01-13,52.530971527099609
2017-01-17,52.476821899414063
2017-01-18,52.524955749511719
2017-01-19,52.356517791748047
2017-01-20,52.458793640136719
2017-01-23,52.458793640136719
2017-01-24,52.494880676269531
2017-01-25,52.681369781494141
2017-01-26,52.657318115234375
2017-01-27,52.705436706542969
2017-01-30,52.597141265869141
2017-01-31,52.542991638183594
2017-02-01,52.737552642822266
2017-02-02,52.76776123046875
2017-02-03,52.858413696289063
2017-02-06,52.822170257568359
2017-02-07,52.743602752685547
2017-02-08,52.77984619140625
2017-02-09,52.852359771728509
2017-02-10,52.888641357421875
2017-02-13,52.967159271240234
2017-02-14,53.0034294128418
2017-02-15,53.021564483642578
2017-02-16,52.979278564453125
2017-02-17,53.033653259277344
2017-02-21,53.2088737487793
2017-02-22,53.233047485351563
2017-02-23,53.281410217285149
2017-02-24,53.323722839355469
2017-02-27,53.390113830566406
2017-02-28,53.347831726074219
2017-03-01,53.544471740722656
2017-03-02,53.374534606933594
2017-03-03,53.398807525634766
2017-03-06,53.228912353515625
2017-03-07,52.882961273193359
2017-03-08,52.531005859375
2017-03-09,52.391395568847656
2017-03-10,52.373165130615234
2017-03-13,52.415679931640625
2017-03-14,52.257869720458984
2017-03-15,52.980072021484375
2017-03-16,52.828376770019531
2017-03-17,52.846588134765625
2017-03-20,52.743381500244141
2017-03-21,52.367145538330078
2017-03-22,52.494548797607422
2017-03-23,52.512775421142578
2017-03-24,52.694847106933594
2017-03-27,52.640235900878906
2017-03-28,52.931552886962891
2017-03-29,53.040775299072266
2017-03-30,53.289566040039063
2017-03-31,53.271366119384766
2017-04-03,53.242748260498047
2017-04-04,53.261039733886719
2017-04-05,53.218345642089837
2017-04-06,53.285400390625
2017-04-07,53.261039733886719
2017-04-10,53.334190368652344
2017-04-11,53.230541229248047
2017-04-12,53.267108917236328
2017-04-13,53.157398223876953
2017-04-17,53.315872192382813
2017-04-18,53.303691864013672
2017-04-19,53.254924774169922
2017-04-20,53.431663513183594
2017-04-21,53.388988494873047
2017-04-24,53.638893127441406
2017-04-25,53.736385345458984
2017-04-26,53.687641143798828
2017-04-27,53.724193572998047
2017-04-28,53.705924987792969
2017-05-01,53.733451843261719
2017-05-02,53.751823425292969
2017-05-03,53.800777435302734
2017-05-04,53.513114929199219
2017-05-05,53.60491943359375
2017-05-08,53.666118621826172
2017-05-09,53.629425048828125
2017-05-10,53.861995697021491
2017-05-11,53.868122100830078
2017-05-12,53.849754333496094
2017-05-15,53.97216796875
2017-05-16,54.051753997802734
2017-05-17,53.813007354736328
2017-05-18,53.874271392822266
2017-05-19,53.97216796875
2017-05-22,54.137443542480469
2017-05-23,54.131340026855469
2017-05-24,54.223121643066406
2017-05-25,54.180267333984375
2017-05-26,54.21087646484375
2017-05-30,54.265964508056641
2017-05-31,54.259830474853523
2017-06-01,54.417808532714851
2017-06-02,54.448577880859375
2017-06-05,54.399360656738281
2017-06-06,54.313308715820313
2017-06-07,54.202671051025391
2017-06-08,54.245731353759766
2017-06-09,54.288761138916016
2017-06-12,54.380935668945313
2017-06-13,54.479278564453125
2017-06-14,54.48541259765625
2017-06-15,54.276435852050781
2017-06-16,54.184211730957031
2017-06-19,54.350173950195313
2017-06-20,54.159648895263672
2017-06-21,53.846157073974609
2017-06-22,53.993690490722656
2017-06-23,54.214969635009766
2017-06-26,54.288761138916016
2017-06-27,54.116622924804688
2017-06-28,54.337924957275391
2017-06-29,54.202671051025391
2017-06-30,54.331768035888672
2017-07-03,54.305206298828125
2017-07-05,54.262008666992188
2017-07-06,54.126213073730469
2017-07-07,54.076805114746094
2017-07-10,54.138545989990234
2017-07-11,54.101505279541016
2017-07-12,54.453365325927734
2017-07-13,54.496574401855469
2017-07-14,54.650905609130859
2017-07-17,54.66943359375
2017-07-18,54.694149017333984
2017-07-19,54.786705017089837
2017-07-20,54.817554473876953
2017-07-21,54.774387359619141
2017-07-24,54.817554473876953
2017-07-25,54.842281341552734
2017-07-26,54.92254638671875
2017-07-27,54.879337310791016
2017-07-28,54.885490417480469
2017-07-31,54.885490417480469
2017-08-01,54.940040588378906
2017-08-02,54.95245361328125
2017-08-03,54.847087860107422
2017-08-04,54.85943603515625
2017-08-07,54.83465576171875
2017-08-08,54.599094390869141
2017-08-09,54.3883171081543
2017-08-10,54.041206359863281
2017-08-11,54.134193420410163
2017-08-14,54.41937255859375
2017-08-15,54.437957763671875
2017-08-16,54.444145202636719
2017-08-17,54.140399932861328
2017-08-18,54.220989227294922
2017-08-21,54.276775360107422
2017-08-22,54.499919891357422
2017-08-23,54.506130218505859
2017-08-24,54.586704254150391
2017-08-25,54.6859245300293
2017-08-28,54.692070007324219
2017-08-29,54.623886108398438
2017-08-30,54.772682189941406
2017-08-31,54.921459197998047
2017-09-01,54.977458953857422
2017-09-05,54.853004455566406
2017-09-06,54.815608978271491
2017-09-07,54.821846008300781
2017-09-08,54.6475715637207
2017-09-11,54.821846008300781
2017-09-12,54.890316009521491
2017-09-13,54.908985137939453
2017-09-14,54.983699798583984
2017-09-15,55.033519744873047
2017-09-18,55.008586883544922
2017-09-19,55.064609527587891
2017-09-20,55.058403015136719
2017-09-21,54.989933013916016
2017-09-22,55.045932769775391
2017-09-25,55.077064514160163
2017-09-26,55.145538330078125
2017-09-27,55.170444488525391
2017-09-28,55.170444488525391
2017-09-29,55.251350402832031
2017-10-02,55.223213195800781
2017-10-03,55.323238372802734
2017-10-04,55.266975402832031
2017-10-05,55.335731506347656
2017-10-06,55.254512786865234
2017-10-09,55.260746002197266
2017-10-10,55.30450439453125
2017-10-11,55.248237609863281
2017-10-12,55.185688018798828
2017-10-13,55.210712432861328
2017-10-16,55.241996765136719
2017-10-17,55.323238372802734
2017-10-18,55.379512786865234
2017-10-19,55.385734558105469
2017-10-20,55.435756683349609
2017-10-23,55.373233795166016
2017-10-24,55.373233795166016
2017-10-25,55.216987609863281
2017-10-26,55.148200988769531
2017-10-27,55.298240661621094
2017-10-30,55.285724639892578
2017-10-31,55.298240661621094
2017-11-01,55.245498657226563
2017-11-02,55.2140998840332
2017-11-03,55.220428466796875
2017-11-06,55.2266731262207
2017-11-07,55.06976318359375
2017-11-08,54.825000762939453
2017-11-09,54.555076599121094
2017-11-10,54.674354553222656
2017-11-13,54.636672973632813
2017-11-14,54.404491424560547
2017-11-15,54.404491424560547
2017-11-16,54.937969207763672
2017-11-17,54.900325775146477
2017-11-20,54.912841796875
2017-11-21,55.02581787109375
2017-11-22,55.113689422607422
2017-11-24,55.151371002197266
2017-11-27,54.981925964355469
2017-11-28,55.151371002197266
2017-11-29,55.08233642578125
2017-11-30,55.094867706298828
2017-12-01,55.077182769775391
2017-12-04,55.058330535888672
2017-12-05,55.026836395263672
2017-12-06,54.976387023925781
2017-12-07,55.0015869140625
2017-12-08,55.058330535888672
2017-12-11,55.0709342956543
2017-12-12,55.045703887939453
2017-12-13,55.077182769775391
2017-12-14,54.9637565612793
2017-12-15,54.9700927734375
2017-12-18,55.026836395263672
2017-12-19,54.913330078125
2017-12-20,54.95745849609375
2017-12-21,55.015041351318359
2017-12-22,55.065696716308594
2017-12-26,55.147968292236328
2017-12-27,55.173301696777344
2017-12-28,55.147968292236328
2017-12-29,55.230255126953125
2018-01-02,55.2808837890625
2018-01-03,55.546749114990234
2018-01-04,55.641681671142578
2018-01-05,55.679622650146477
2018-01-08,55.635372161865234
2018-01-09,55.4644660949707
2018-01-10,55.344188690185547
2018-01-11,55.527759552001953
2018-01-12,55.432811737060547
2018-01-16,55.401153564453125
2018-01-17,55.407516479492188
2018-01-18,55.350502014160163
2018-01-19,55.407516479492188
2018-01-22,55.4581298828125
2018-01-23,55.622688293457031
2018-01-24,55.540409088134766
2018-01-25,55.502422332763672
2018-01-26,55.546749114990234
2018-01-29,55.350502014160163
2018-01-30,55.160621643066406
2018-01-31,55.255611419677734
2018-02-01,55.151336669921875
2018-02-02,54.801784515380859
2018-02-05,54.496639251708984
2018-02-06,54.827182769775391
2018-02-07,54.623794555664063
2018-02-08,54.1471061706543
2018-02-09,53.994525909423828
2018-02-12,54.3631591796875
2018-02-13,54.191581726074219
2018-02-14,54.286937713623047
2018-02-15,54.7254753112793
2018-02-16,54.947948455810547
2018-02-20,54.757266998291016
2018-02-21,54.509437561035149
2018-02-22,54.547492980957031
2018-02-23,54.909809112548828
2018-02-26,55.005168914794922
2018-02-27,54.858963012695313
2018-02-28,54.776348114013672
2018-03-01,54.413249969482422
2018-03-02,54.719539642333984
2018-03-05,54.719539642333984
2018-03-06,54.7961311340332
2018-03-07,54.662124633789063
2018-03-08,54.7259635925293
2018-03-09,54.923736572265625
2018-03-12,54.834388732910163
2018-03-13,54.662124633789063
2018-03-14,54.598308563232422
2018-03-15,54.636589050292969
2018-03-16,54.751434326171875
2018-03-19,54.528106689453125
2018-03-20,54.636589050292969
2018-03-21,54.655742645263672
2018-03-22,54.330307006835938
2018-03-23,54.189899444580078
2018-03-26,54.540863037109375
2018-03-27,54.489788055419922
2018-03-28,54.464298248291016
2018-03-29,54.649368286132813
2018-04-02,54.437240600585938
2018-04-03,54.591026306152344
2018-04-04,54.712753295898438
2018-04-05,54.757652282714851
2018-04-06,54.635902404785149
2018-04-09,54.840938568115234
2018-04-10,55.039566040039063
2018-04-11,55.058765411376953
2018-04-12,55.257427215576172
2018-04-13,55.289436340332031
2018-04-16,55.372756958007813
2018-04-17,55.398399353027344
2018-04-18,55.340705871582031
2018-04-19,55.1677131652832
2018-04-20,55.033123016357422
2018-04-23,54.885787963867188
2018-04-24,54.776882171630859
2018-04-25,54.783260345458984
2018-04-26,54.9754638671875
2018-04-27,54.949893951416016
2018-04-30,54.911426544189453
2018-05-01,54.951950073242188
2018-05-02,54.932636260986328
2018-05-03,54.926212310791016
2018-05-04,54.964847564697266
2018-05-07,55.016304016113281
2018-05-08,54.932636260986328
2018-05-09,55.0227165222168
2018-05-10,55.183586120605469
2018-05-11,55.1642951965332
2018-05-14,55.177146911621094
2018-05-15,54.906906127929688
2018-05-16,54.977687835693359
2018-05-17,55.009857177734375
2018-05-18,54.951950073242188
2018-05-21,55.0291633605957
2018-05-22,55.067768096923828
2018-05-23,55.112823486328125
2018-05-24,55.144977569580078
2018-05-25,55.054893493652344
2018-05-29,54.8232421875
2018-05-30,54.990566253662109
2018-05-31,54.9390869140625
2018-06-01,55.064502716064453
2018-06-04,55.1807975769043
2018-06-05,55.245460510253906
2018-06-06,55.381195068359375
2018-06-07,55.400592803955078
2018-06-08,55.368289947509766
2018-06-11,55.471652984619141
2018-06-12,55.516941070556641
2018-06-13,55.536296844482422
2018-06-14,55.697929382324219
2018-06-15,55.665592193603523
2018-06-18,55.659152984619141
2018-06-19,55.581565856933594
2018-06-20,55.639732360839837
2018-06-21,55.523403167724609
2018-06-22,55.529850006103523
2018-06-25,55.400592803955078
2018-06-26,55.394107818603523
2018-06-27,55.277778625488281
2018-06-28,55.122627258300781
2018-06-29,54.993366241455078
2018-07-02,55.045978546142578
2018-07-03,55.052444458007813
2018-07-05,55.260227203369141
2018-07-06,55.403060913085938
2018-07-09,55.487503051757813
2018-07-10,55.493968963623047
2018-07-11,55.409576416015625
2018-07-12,55.584854125976563
2018-07-13,55.584854125976563
2018-07-16,55.545940399169922
2018-07-17,55.565387725830078
2018-07-18,55.591373443603523
2018-07-19,55.565387725830078
2018-07-20,55.591373443603523
2018-07-23,55.571903228759766
2018-07-24,55.688743591308594
2018-07-25,55.792648315429688
2018-07-26,55.799152374267578
2018-07-27,55.779640197753906
2018-07-30,55.799152374267578
2018-07-31,55.915996551513672
2018-08-01,55.966217041015625
2018-08-02,55.998836517333984
2018-08-03,56.04443359375
2018-08-06,56.1487922668457
2018-08-07,56.174888610839837
2018-08-08,56.14227294921875
2018-08-09,56.1031379699707
2018-08-10,56.005325317382813
2018-08-13,55.966217041015625
2018-08-14,56.064033508300781
2018-08-15,55.966217041015625
2018-08-16,56.0379638671875
2018-08-17,56.1031379699707
2018-08-20,56.12921142578125
2018-08-21,56.213981628417969
2018-08-22,56.233528137207031
2018-08-23,56.227046966552734
2018-08-24,56.324825286865234
2018-08-27,56.344429016113281
2018-08-28,56.318332672119141
2018-08-29,56.285736083984375
2018-08-30,56.240058898925781
2018-08-31,56.311820983886719
2018-09-04,56.194580078125
2018-09-05,56.135650634765625
2018-09-06,56.181484222412109
2018-09-07,56.122528076171875
2018-09-10,56.233882904052734
2018-09-11,56.246967315673828
2018-09-12,56.377933502197266
2018-09-13,56.482715606689453
2018-09-14,56.535121917724609
2018-09-17,56.495834350585938
2018-09-18,56.489273071289063
2018-09-19,56.384498596191406
2018-09-20,56.46307373046875
2018-09-21,56.476150512695313
2018-09-24,56.449977874755859
2018-09-25,56.404109954833984
2018-09-26,56.46307373046875
2018-09-27,56.567852020263672
2018-09-28,56.607151031494141
2018-10-01,56.770950317382813
2018-10-02,56.724906921386719
2018-10-03,56.573574066162109
2018-10-04,56.363075256347656
2018-10-05,56.113113403320313
2018-10-08,55.988113403320313
2018-10-09,56.073642730712891
2018-10-10,55.672386169433594
2018-10-11,55.718425750732422
2018-10-12,56.014427185058594
2018-10-15,55.974952697753906
2018-10-16,56.165756225585938
2018-10-17,56.053909301757813
2018-10-18,55.817096710205078
2018-10-19,55.8499755859375
2018-10-22,55.876289367675781
2018-10-23,55.823646545410163
2018-10-24,55.547393798828125
2018-10-25,55.659225463867188
2018-10-26,55.409210205078125
2018-10-29,55.356586456298828
2018-10-30,55.4881706237793
2018-10-31,55.4881706237793
2018-11-01,55.742698669433594
2018-11-02,55.709636688232422
2018-11-05,55.755931854248047
2018-11-06,55.9013786315918
2018-11-07,56.225288391113281
2018-11-08,56.086460113525391
2018-11-09,55.769157409667969
2018-11-12,55.425361633300781
2018-11-13,55.332817077636719
2018-11-14,55.22705078125
2018-11-15,55.213825225830078
2018-11-16,55.048557281494141
2018-11-19,54.876659393310547
2018-11-20,54.704807281494141
2018-11-21,54.982425689697266
2018-11-23,54.6783561706543
2018-11-26,54.936176300048828
2018-11-27,54.909744262695313
2018-11-28,55.365867614746094
2018-11-29,55.379070281982422
2018-11-30,55.266719818115234
2018-12-03,55.649211883544922
2018-12-04,55.303932189941406
2018-12-06,55.111328125
2018-12-07,55.005046844482422
2018-12-10,55.044898986816406
2018-12-11,55.144504547119141
2018-12-12,55.323829650878906
2018-12-13,55.456611633300781
2018-12-14,55.224224090576172
2018-12-17,54.865623474121094
2018-12-18,54.766212463378906
2018-12-19,54.272453308105469
2018-12-20,53.798736572265625
2018-12-21,53.531841278076172
2018-12-24,53.131462097167969
2018-12-26,54.025585174560547
2018-12-27,53.992206573486328
2018-12-28,54.0722770690918
2018-12-31,54.1123046875
2019-01-02,54.038906097412109
2019-01-03,54.065597534179688
2019-01-04,54.973018646240234
2019-01-07,55.506793975830078
2019-01-08,55.867145538330078
2019-01-09,55.933841705322266
2019-01-10,56.154045104980469
2019-01-11,55.9738883972168
2019-01-14,55.793704986572266
2019-01-15,55.980556488037109
2019-01-16,56.067298889160163
2019-01-17,56.220756530761719
2019-01-18,56.380901336669922
2019-01-22,56.007244110107422
2019-01-23,56.120655059814453
2019-01-24,56.180721282958984
2019-01-25,56.320846557617188
2019-01-28,56.234096527099609
2019-01-29,56.200725555419922
2019-01-30,56.647769927978509
2019-01-31,56.787910461425781
2019-02-01,56.760402679443359
2019-02-04,56.894477844238281
2019-02-05,57.095561981201172
2019-02-06,57.041961669921875
2019-02-07,56.8475456237793
2019-02-08,56.834136962890625
2019-02-11,56.8609733581543
2019-02-12,57.135784149169922
2019-02-13,57.055347442626953
2019-02-14,57.062049865722656
2019-02-15,57.243022918701172
2019-02-19,57.263137817382813
2019-02-20,57.310039520263672
2019-02-21,57.256439208984375
2019-02-22,57.370346069335938
2019-02-25,57.417316436767578
2019-02-26,57.491046905517578
2019-02-27,57.511146545410163
2019-02-28,57.4776496887207
2019-03-01,57.640548706054688
2019-03-04,57.553043365478509
2019-03-05,57.526126861572266
2019-03-06,57.431869506835938
2019-03-07,57.391452789306641
2019-03-08,57.297206878662109
2019-03-11,57.485721588134766
2019-03-12,57.586692810058594
2019-03-13,57.741554260253906
2019-03-14,57.701137542724609
2019-03-15,57.755012512207031
2019-03-18,57.734844207763672
2019-03-19,57.768478393554688
2019-03-20,58.017612457275391
2019-03-21,58.004177093505859
2019-03-22,57.7954216003418
2019-03-25,57.775222778320313
2019-03-26,57.916622161865234
2019-03-27,57.956996917724609
2019-03-28,58.071475982666016
2019-03-29,58.219600677490234
2019-04-01,58.205406188964851
2019-04-02,58.232421875
2019-04-03,58.252727508544922
2019-04-04,58.340618133544922
2019-04-05,58.4488525390625
2019-04-08,58.414997100830078
2019-04-09,58.374454498291016
2019-04-10,58.631431579589837
2019-04-11,58.719333648681641
2019-04-12,58.807270050048828
2019-04-15,58.766681671142578
2019-04-16,58.732883453369141
2019-04-17,58.590858459472656
2019-04-18,58.617889404296875
2019-04-22,58.516483306884766
2019-04-23,58.719333648681641
2019-04-24,58.638214111328125
2019-04-25,58.665214538574219
2019-04-26,58.814037322998047
2019-04-29,58.786994934082031
2019-04-30,58.793754577636719
2019-05-01,58.600872039794922
2019-05-02,58.641616821289063
2019-05-03,58.791023254394531
2019-05-06,58.818157196044922
2019-05-07,58.465065002441406
2019-05-08,58.485416412353523
2019-05-09,58.397159576416016
2019-05-10,58.560127258300781
2019-05-13,58.023643493652344
2019-05-14,58.152664184570313
2019-05-15,58.206996917724609
2019-05-16,58.383544921875
2019-05-17,58.363174438476563
2019-05-20,58.308879852294922
2019-05-21,58.492202758789063
2019-05-22,58.539791107177734
2019-05-23,58.247730255126953
2019-05-24,58.166233062744141
2019-05-28,58.111907958984375
2019-05-29,57.955715179443359
2019-05-30,58.07794189453125
2019-05-31,57.656887054443359
2019-06-03,57.749698638916016
2019-06-04,58.329559326171875
2019-06-05,58.465995788574219
2019-06-06,58.588813781738281
2019-06-07,58.7389030456543
2019-06-10,58.827590942382813
2019-06-11,58.909446716308594
2019-06-12,58.773033142089837
2019-06-13,58.909446716308594
2019-06-14,58.868534088134766
2019-06-17,58.779830932617188
2019-06-18,59.189167022705078
2019-06-19,59.468868255615234
2019-06-20,59.769023895263672
2019-06-21,59.578022003173828
2019-06-24,59.571205139160163
2019-06-25,59.318775177001953
2019-06-26,59.291500091552734
2019-06-27,59.455242156982422
2019-06-28,59.475711822509766
2019-07-01,59.493507385253906
2019-07-02,59.623699188232422
2019-07-03,59.849815368652344
2019-07-05,59.610004425048828
2019-07-08,59.493507385253906
2019-07-09,59.424995422363281
2019-07-10,59.589443206787109
2019-07-11,59.472949981689453
2019-07-12,59.568897247314453
2019-07-15,59.610004425048828
2019-07-16,59.486640930175781
2019-07-17,59.411281585693359
2019-07-18,59.438697814941406
2019-07-19,59.335887908935547
2019-07-22,59.534614562988281
2019-07-23,59.637393951416016
2019-07-24,59.68536376953125
2019-07-25,59.603157043457031
2019-07-26,59.733345031738281
2019-07-29,59.644271850585938
2019-07-30,59.671676635742188
2019-07-31,59.568897247314453
2019-08-01,59.539302825927734
2019-08-02,59.449810028076172
2019-08-05,58.830474853515625
2019-08-06,59.208965301513672
2019-08-07,59.202106475830078
2019-08-08,59.436088562011719
2019-08-09,59.353492736816406
2019-08-12,59.147071838378906
2019-08-13,59.408527374267578
2019-08-14,58.878654479980469
2019-08-15,59.050693511962891
2019-08-16,59.250274658203125
2019-08-19,59.422298431396477
2019-08-20,59.470462799072266
2019-08-21,59.725093841552734
2019-08-22,59.835189819335938
2019-08-23,59.559928894042969
2019-08-26,59.855865478515625
2019-08-27,59.828330993652344
2019-08-28,59.972835540771491
2019-08-29,60.034732818603523
2019-08-30,59.979698181152344
2019-09-03,59.807659149169922
2019-09-04,59.932048797607422
2019-09-05,60.167011260986328
2019-09-06,60.2223014831543
2019-09-09,60.284481048583984
2019-09-10,60.319053649902344
2019-09-11,60.3121337890625
2019-09-12,60.346660614013672
2019-09-13,60.236103057861328
2019-09-16,60.450355529785149
2019-09-17,60.484912872314453
2019-09-18,60.450355529785149
2019-09-19,60.381267547607422
2019-09-20,60.457260131835938
2019-09-23,60.429641723632813
2019-09-24,60.346660614013672
2019-09-25,60.284481048583984
2019-09-26,60.243026733398438
2019-09-27,60.1739387512207
2019-09-30,60.243026733398438
2019-10-01,60.104255676269531
2019-10-02,59.750385284423828
2019-10-03,59.785083770751953
2019-10-04,59.972404479980469
2019-10-07,59.923843383789063
2019-10-08,59.701774597167969
2019-10-09,59.882198333740234
2019-10-10,59.958534240722656
2019-10-11,60.208309173583984
2019-10-14,60.249992370605469
2019-10-15,60.381771087646477
2019-10-16,60.333221435546875
2019-10-17,60.41650390625
2019-10-18,60.430381774902344
2019-10-21,60.451171875
2019-10-22,60.465061187744141
2019-10-23,60.520580291748047
2019-10-24,60.5899658203125
2019-10-25,60.638515472412109
2019-10-28,60.6316032409668
2019-10-29,60.520580291748047
2019-10-30,60.444255828857422
2019-10-31,60.2360725402832
2019-11-01,60.494594573974609
2019-11-04,60.620037078857422
2019-11-05,60.557315826416016
2019-11-06,60.48760986328125
2019-11-07,60.459732055664063
2019-11-08,60.515506744384766
2019-11-11,60.480640411376953
2019-11-12,60.494594573974609
2019-11-13,60.431861877441406
2019-11-14,60.397026062011719
2019-11-15,60.578174591064453
2019-11-18,60.5015869140625
2019-11-19,60.2855224609375
2019-11-20,60.160137176513672
2019-11-21,60.174076080322266
2019-11-22,60.404003143310547
2019-11-25,60.564266204833984
2019-11-26,60.633918762207031
2019-11-27,60.710613250732422
2019-11-29,60.578174591064453
2019-12-02,60.53692626953125
2019-12-03,60.4530029296875
2019-12-04,60.634891510009766
2019-12-05,60.725788116455078
2019-12-06,60.809741973876953
2019-12-09,60.809741973876953
2019-12-10,60.956626892089837
2019-12-11,61.082557678222656
2019-12-12,61.222446441650391
2019-12-13,61.285408020019531
2019-12-16,61.404369354248047
2019-12-17,61.593215942382813
2019-12-18,61.705146789550781
2019-12-19,61.672866821289063
2019-12-20,61.581600189208984
2019-12-23,61.609634399414063
2019-12-24,61.6588020324707
2019-12-26,61.750045776367188
2019-12-27,61.722015380859375
2019-12-30,61.679851531982422
2019-12-31,61.736019134521491
2020-01-02,61.995735168457031
2020-01-03,61.932609558105469
2020-01-06,61.869411468505859
2020-01-07,61.813228607177734
2020-01-08,61.869411468505859
2020-01-09,62.030864715576172
2020-01-10,62.051925659179688
2020-01-13,62.051925659179688
2020-01-14,62.044940948486328
2020-01-15,62.0589485168457
2020-01-16,62.080005645751953
2020-01-17,62.030864715576172
2020-01-21,61.897491455078125
2020-01-22,62.009819030761719
2020-01-23,61.820270538330078
2020-01-24,61.560489654541016
2020-01-27,61.146316528320313
2020-01-28,61.672866821289063
2020-01-29,61.637775421142578
2020-01-30,61.700950622558594
2020-01-31,61.448207855224609
2020-02-03,61.438331604003906
2020-02-04,61.804908752441406
2020-02-05,62.058696746826172
2020-02-06,62.108058929443359
2020-02-07,62.016403198242188
2020-02-10,62.101028442382813
2020-02-11,62.1432991027832
2020-02-12,62.305450439453125
2020-02-13,62.326606750488281
2020-02-14,62.319561004638672
2020-02-18,62.192630767822266
2020-02-19,62.220817565917969
2020-02-20,62.326606750488281
2020-02-21,62.27020263671875
2020-02-24,61.6004753112793
2020-02-25,61.170448303222656
2020-02-26,61.233901977539063
2020-02-27,60.4090576171875
2020-02-28,60.655815124511719
2020-03-02,61.1160774230957
2020-03-03,60.854080200195313
2020-03-04,61.689678192138672
2020-03-05,60.910709381103523
2020-03-06,60.223861694335938
2020-03-09,57.632240295410163
2020-03-10,58.517337799072266
2020-03-11,57.242763519287109
2020-03-12,54.955608367919922
2020-03-13,56.683372497558594
2020-03-16,53.567718505859375
2020-03-17,54.070476531982422
